11743,TC-06631,CWIX 2022,*********************,Not Tested,f
11744,TC-06632,CWIX 2022,*********************,Not Tested,f
11745,TC-06633,CWIX 2022,*********************,Not Tested,f
11746,TC-06634,CWIX 2022,*********************,Not Tested,f
11747,TC-57936,CWIX 2022,*********************,Success,f
11748,TC-06635,CWIX 2022,*********************,Not Tested,f
11749,TC-06636,CWIX 2022,*********************,Not Tested,f
11750,TC-06637,CWIX 2022,*********************,Not Tested,f
11751,TC-06638,CWIX 2022,*********************,Not Tested,f
11752,TC-06639,CWIX 2022,*********************,Not Tested,f
11753,TC-06640,CWIX 2022,*********************,Not Tested,f
11754,TC-06641,CWIX 2022,*********************,Not Tested,f
11755,TC-06642,CWIX 2022,*********************,Not Tested,f
11756,TC-06643,CWIX 2022,*********************,Not Tested,f
11757,TC-06644,CWIX 2022,*********************,Not Tested,f
11758,TC-06645,CWIX 2022,*********************,Not Tested,f
11759,TC-06646,CWIX 2022,*********************,Not Tested,f
11760,TC-06647,CWIX 2022,*********************,Not Tested,f
11761,TC-06648,CWIX 2022,*********************,Not Tested,f
11762,TC-06649,CWIX 2022,*********************,Not Tested,f
11763,TC-06650,CWIX 2022,*********************,Not Tested,f
11764,TC-06651,CWIX 2022,*********************,Not Tested,f
11765,TC-06652,CWIX 2022,*********************,Not Tested,f
11766,TC-06653,CWIX 2022,*********************,Not Tested,f
11767,TC-06654,CWIX 2022,*********************,Not Tested,f
11768,TC-06655,CWIX 2022,*********************,Not Tested,f
11769,TC-06656,CWIX 2022,*********************,Success,f
11770,TC-06657,CWIX 2022,*********************,Not Tested,f
11771,TC-06658,CWIX 2022,*********************,Not Tested,f
11772,TC-06659,CWIX 2022,*********************,Success,f
11773,TC-06660,CWIX 2022,*********************,Not Tested,f
11774,TC-06661,CWIX 2022,*********************,Not Tested,f
11775,TC-06662,CWIX 2022,*********************,Not Tested,f
11776,TC-06663,CWIX 2022,*********************,Not Tested,f
11777,TC-06664,CWIX 2022,*********************,Not Tested,f
11778,TC-06665,CWIX 2022,*********************,Not Tested,f
11779,TC-06666,CWIX 2022,*********************,Not Tested,f
11780,TC-06667,CWIX 2022,*********************,Success,f
11781,TC-06668,CWIX 2022,*********************,Not Tested,f
11782,TC-06669,CWIX 2022,*********************,Not Tested,f
11783,TC-06670,CWIX 2022,*********************,Not Tested,f
11784,TC-06671,CWIX 2022,*********************,Not Tested,f
11785,TC-06672,CWIX 2022,*********************,Not Tested,f
11786,TC-06673,CWIX 2022,*********************,Success,f
11787,TC-06674,CWIX 2022,*********************,Success,f
11788,TC-06675,CWIX 2022,*********************,Not Tested,f
11789,TC-06676,CWIX 2022,*********************,Not Tested,f
11790,TC-06677,CWIX 2022,*********************,Not Tested,f
11791,TC-06678,CWIX 2022,*********************,Success,f
11792,TC-06679,CWIX 2022,*********************,Success,f
11793,TC-06680,CWIX 2022,*********************,Success,f
11794,TC-06681,CWIX 2022,*********************,Success,f
11795,TC-06682,CWIX 2022,*********************,Not Tested,f
11796,TC-06683,CWIX 2022,*********************,Success,f
11797,TC-06684,CWIX 2022,*********************,Success,f
11798,TC-06685,CWIX 2022,*********************,Success,f
11799,TC-06686,CWIX 2022,*********************,Success,f
11800,TC-06688,CWIX 2022,*********************,Not Tested,f
11801,TC-06689,CWIX 2022,*********************,Not Tested,f
11802,TC-06690,CWIX 2022,*********************,Interoperability Issue,f
11803,TC-06691,CWIX 2022,*********************,Success,f
11804,TC-06692,CWIX 2022,*********************,Success,f
11805,TC-06693,CWIX 2022,*********************,Limited Success,f
11806,TC-06694,CWIX 2022,*********************,Interoperability Issue,f
11807,TC-06695,CWIX 2022,*********************,Limited Success,f
11808,TC-06696,CWIX 2022,*********************,Not Tested,f
11809,TC-06697,CWIX 2022,*********************,Success,f
11810,TC-57937,CWIX 2022,*********************,Success,f
11811,TC-06698,CWIX 2022,*********************,Success,f
11812,TC-06699,CWIX 2022,*********************,Success,f
11813,TC-06700,CWIX 2022,*********************,Success,f
11814,TC-06701,CWIX 2022,*********************,Success,f
11815,TC-06702,CWIX 2022,*********************,Not Tested,f
11816,TC-06703,CWIX 2022,*********************,Success,f
11817,TC-06704,CWIX 2022,*********************,Success,f
11818,TC-06705,CWIX 2022,*********************,Success,f
11819,TC-06706,CWIX 2022,*********************,Limited Success,f
11820,TC-06707,CWIX 2022,*********************,Success,f
11821,TC-06708,CWIX 2022,*********************,Interoperability Issue,f
11822,TC-06709,CWIX 2022,*********************,Limited Success,f
11823,TC-06710,CWIX 2022,*********************,Limited Success,f
11824,TC-06711,CWIX 2022,*********************,Success,f
11825,TC-06712,CWIX 2022,*********************,Not Tested,f
11826,TC-06713,CWIX 2022,*********************,Success,f
11827,TC-06714,CWIX 2022,*********************,Limited Success,f
11828,TC-06715,CWIX 2022,*********************,Interoperability Issue,f
11829,TC-06716,CWIX 2022,*********************,Success,f
11830,TC-06717,CWIX 2022,*********************,Success,f
11831,TC-06718,CWIX 2022,*********************,Not Tested,f
11832,TC-06719,CWIX 2022,*********************,Success,f
11833,TC-06720,CWIX 2022,*********************,Limited Success,f
11834,TC-06721,CWIX 2022,*********************,Success,f
11835,TC-06722,CWIX 2022,*********************,Success,f
11836,TC-06723,CWIX 2022,*********************,Success,f
11837,TC-06724,CWIX 2022,*********************,Not Tested,f
11838,TC-06725,CWIX 2022,*********************,Limited Success,f
11839,TC-06726,CWIX 2022,*********************,Limited Success,f
11840,TC-06727,CWIX 2022,*********************,Limited Success,f
11841,TC-06728,CWIX 2022,*********************,Limited Success,f
11842,TC-06729,CWIX 2022,*********************,Limited Success,f
11843,TC-06730,CWIX 2022,*********************,Not Tested,f
11844,TC-06731,CWIX 2022,*********************,Success,f
11845,TC-06732,CWIX 2022,*********************,Limited Success,f
11846,TC-06733,CWIX 2022,*********************,Success,f
11847,TC-06734,CWIX 2022,*********************,Success,f
11848,TC-06735,CWIX 2022,*********************,Success,f
11849,TC-06736,CWIX 2022,*********************,Not Tested,f
11850,TC-06737,CWIX 2022,*********************,Success,f
11851,TC-06738,CWIX 2022,*********************,Limited Success,f
11852,TC-06739,CWIX 2022,*********************,Success,f
11853,TC-06740,CWIX 2022,*********************,Success,f
11854,TC-06741,CWIX 2022,*********************,Success,f
11855,TC-06742,CWIX 2022,*********************,Not Tested,f
11856,TC-06747,CWIX 2022,*********************,Not Tested,f
11857,TC-06748,CWIX 2022,*********************,Success,f
11858,TC-06749,CWIX 2022,*********************,Not Tested,f
11859,TC-06750,CWIX 2022,*********************,Success,f
11860,TC-06751,CWIX 2022,*********************,Not Tested,f
11861,TC-06752,CWIX 2022,*********************,Success,f
11862,TC-06753,CWIX 2022,*********************,Success,f
11863,TC-06754,CWIX 2022,*********************,Success,f
11864,TC-06755,CWIX 2022,*********************,Success,f
11865,TC-06756,CWIX 2022,*********************,Success,f
11866,TC-06757,CWIX 2022,*********************,Success,f
11867,TC-06758,CWIX 2022,*********************,Limited Success,f
13089,TC-07518,CWIX 2021,*********************,Success,f
11868,TC-06759,CWIX 2022,*********************,Not Tested,f
11869,TC-06760,CWIX 2022,*********************,Success,f
11870,TC-06761,CWIX 2022,*********************,Success,f
11871,TC-06762,CWIX 2022,*********************,Success,f
11872,TC-06763,CWIX 2022,*********************,Success,f
11873,TC-06764,CWIX 2022,*********************,Success,f
11874,TC-06765,CWIX 2022,*********************,Not Tested,f
11875,TC-06766,CWIX 2022,*********************,Not Tested,f
11876,TC-06767,CWIX 2022,*********************,Success,f
11877,TC-06768,CWIX 2022,*********************,Success,f
11878,TC-06769,CWIX 2022,*********************,Success,f
11879,TC-06770,CWIX 2022,*********************,Success,f
11880,TC-06771,CWIX 2022,*********************,Limited Success,f
11881,TC-06772,CWIX 2022,*********************,Limited Success,f
11882,TC-06773,CWIX 2022,*********************,Limited Success,f
11883,TC-06774,CWIX 2022,*********************,Limited Success,f
11884,TC-06775,CWIX 2022,*********************,Limited Success,f
11885,TC-06776,CWIX 2022,*********************,Limited Success,f
11886,TC-06777,CWIX 2022,*********************,Limited Success,f
11887,TC-06778,CWIX 2022,*********************,Limited Success,f
11888,TC-06779,CWIX 2022,*********************,Limited Success,f
11889,TC-06780,CWIX 2022,*********************,Limited Success,f
11890,TC-06781,CWIX 2022,*********************,Success,f
11891,TC-06782,CWIX 2022,*********************,Limited Success,f
11892,TC-06783,CWIX 2022,*********************,Success,f
11893,TC-06784,CWIX 2022,*********************,Interoperability Issue,f
11894,TC-06785,CWIX 2022,*********************,Not Tested,f
11895,TC-06786,CWIX 2022,*********************,Limited Success,f
11896,TC-06787,CWIX 2022,*********************,Limited Success,f
11897,TC-06788,CWIX 2022,*********************,Limited Success,f
11898,TC-06789,CWIX 2022,*********************,Interoperability Issue,f
11899,TC-06790,CWIX 2022,*********************,Not Tested,f
11900,TC-06791,CWIX 2022,*********************,Success,f
11901,TC-06792,CWIX 2022,*********************,Success,f
11902,TC-06793,CWIX 2022,*********************,Limited Success,f
11903,TC-06794,CWIX 2022,*********************,Success,f
11904,TC-06795,CWIX 2022,*********************,Success,f
11905,TC-06796,CWIX 2022,*********************,Not Tested,f
11906,TC-06797,CWIX 2022,*********************,Not Tested,f
11907,TC-06798,CWIX 2022,*********************,Not Tested,f
11908,TC-06799,CWIX 2022,*********************,Success,f
11909,TC-06800,CWIX 2022,*********************,Limited Success,f
11910,TC-06801,CWIX 2022,*********************,Success,f
11911,TC-06802,CWIX 2022,*********************,Interoperability Issue,f
11912,TC-06803,CWIX 2022,*********************,Not Tested,f
11913,TC-06804,CWIX 2022,*********************,Success,f
11914,TC-06805,CWIX 2022,*********************,Limited Success,f
11915,TC-06806,CWIX 2022,*********************,Success,f
11916,TC-06807,CWIX 2022,*********************,Interoperability Issue,f
11917,TC-06808,CWIX 2022,*********************,Not Tested,f
11918,TC-06809,CWIX 2022,*********************,Limited Success,f
11919,TC-07010,CWIX 2021,*********************,Success,f
11920,TC-06810,CWIX 2022,*********************,Limited Success,f
11921,TC-06811,CWIX 2022,*********************,Limited Success,f
11922,TC-06812,CWIX 2022,*********************,Success,f
11923,TC-06813,CWIX 2022,*********************,Not Tested,f
11924,TC-06814,CWIX 2022,*********************,Not Tested,f
11925,TC-06815,CWIX 2022,*********************,Not Tested,f
11926,TC-06816,CWIX 2022,*********************,Not Tested,f
11927,TC-06817,CWIX 2022,*********************,Not Tested,f
11928,TC-06818,CWIX 2022,*********************,Not Tested,f
11929,TC-06819,CWIX 2022,*********************,Not Tested,f
11930,TC-06820,CWIX 2022,*********************,Not Tested,f
11931,TC-06821,CWIX 2022,*********************,Not Tested,f
11932,TC-06822,CWIX 2022,*********************,Not Tested,f
11933,TC-06823,CWIX 2022,*********************,Not Tested,f
11934,TC-06824,CWIX 2022,*********************,Not Tested,f
11935,TC-06825,CWIX 2022,*********************,Not Tested,f
11936,TC-06826,CWIX 2022,*********************,Not Tested,f
11937,TC-06827,CWIX 2022,*********************,Not Tested,f
11938,TC-06828,CWIX 2022,*********************,Not Tested,f
11939,TC-06829,CWIX 2022,*********************,Not Tested,f
11940,TC-06830,CWIX 2022,*********************,Not Tested,f
11941,TC-06831,CWIX 2022,*********************,Not Tested,f
11942,TC-06832,CWIX 2022,*********************,Not Tested,f
11943,TC-06833,CWIX 2022,*********************,Not Tested,f
11944,TC-06834,CWIX 2022,*********************,Not Tested,f
11945,TC-06835,CWIX 2022,*********************,Success,f
11946,TC-06836,CWIX 2022,*********************,Not Tested,f
11947,TC-06838,CWIX 2022,*********************,Interoperability Issue,f
11948,TC-06839,CWIX 2022,*********************,Interoperability Issue,f
11949,TC-06840,CWIX 2022,*********************,Not Tested,f
11950,TC-06841,CWIX 2022,*********************,Not Tested,f
11951,TC-06842,CWIX 2022,*********************,Success,f
11952,TC-06843,CWIX 2022,*********************,Not Tested,f
11953,TC-06844,CWIX 2022,*********************,Not Tested,f
11954,TC-06845,CWIX 2022,*********************,Not Tested,f
11955,TC-06846,CWIX 2022,*********************,Limited Success,f
11956,TC-06848,CWIX 2022,*********************,Success,f
11957,TC-06849,CWIX 2022,*********************,Success,f
11958,TC-06850,CWIX 2022,*********************,Success,f
11959,TC-06851,CWIX 2022,*********************,Success,f
11960,TC-06852,CWIX 2022,*********************,Success,f
11961,TC-06853,CWIX 2022,*********************,Success,f
11962,TC-06854,CWIX 2022,*********************,Success,f
11963,TC-06855,CWIX 2022,*********************,Success,f
11964,TC-06856,CWIX 2022,*********************,Success,f
11965,TC-06857,CWIX 2022,*********************,Success,f
11966,TC-06858,CWIX 2022,*********************,Not Tested,f
11967,TC-06859,CWIX 2022,*********************,Not Tested,f
11968,TC-06860,CWIX 2022,*********************,Not Tested,f
11969,TC-06861,CWIX 2022,*********************,Not Tested,f
11970,TC-06862,CWIX 2022,*********************,Not Tested,f
11971,TC-06863,CWIX 2022,*********************,Not Tested,f
11972,TC-06864,CWIX 2022,*********************,Not Tested,f
11973,TC-06865,CWIX 2022,*********************,Not Tested,f
11974,TC-06866,CWIX 2022,*********************,Success,f
11975,TC-06867,CWIX 2022,*********************,Not Tested,f
11976,TC-06868,CWIX 2022,*********************,Success,f
11977,TC-06869,CWIX 2022,*********************,Success,f
11978,TC-06870,CWIX 2022,*********************,Success,f
11979,TC-06871,CWIX 2022,*********************,Success,f
11980,TC-06872,CWIX 2022,*********************,Success,f
11981,TC-06873,CWIX 2022,*********************,Success,f
11982,TC-06874,CWIX 2022,*********************,Success,f
11983,TC-06875,CWIX 2022,*********************,Success,f
11984,TC-06876,CWIX 2022,*********************,Success,f
11985,TC-06877,CWIX 2022,*********************,Success,f
11986,TC-06878,CWIX 2022,*********************,Success,f
11987,TC-06879,CWIX 2022,*********************,Success,f
11988,TC-06880,CWIX 2022,*********************,Success,f
11989,TC-06881,CWIX 2022,*********************,Success,f
11990,TC-06882,CWIX 2022,*********************,Success,f
11991,TC-06883,CWIX 2022,*********************,Success,f
11992,TC-06884,CWIX 2022,*********************,Success,f
11993,TC-06885,CWIX 2022,*********************,Success,f
11994,TC-06886,CWIX 2022,*********************,Success,f
11995,TC-06887,CWIX 2022,*********************,Not Tested,f
11996,TC-06888,CWIX 2022,*********************,Interoperability Issue,f
11997,TC-06889,CWIX 2022,*********************,Not Tested,f
11998,TC-06890,CWIX 2022,*********************,Success,f
11999,TC-06891,CWIX 2022,*********************,Success,f
12000,TC-06892,CWIX 2022,*********************,Success,f
12001,TC-06893,CWIX 2022,*********************,Success,f
12002,TC-06894,CWIX 2022,*********************,Success,f
12003,TC-06899,CWIX 2022,*********************,Success,f
12004,TC-06900,CWIX 2022,*********************,Success,f
12005,TC-06901,CWIX 2022,*********************,Success,f
12006,TC-06902,CWIX 2022,*********************,Success,f
12007,TC-06903,CWIX 2022,*********************,Not Tested,f
12008,TC-06904,CWIX 2022,*********************,Not Tested,f
12009,TC-06905,CWIX 2022,*********************,Not Tested,f
12010,TC-06906,CWIX 2022,*********************,Not Tested,f
12011,TC-06907,CWIX 2022,*********************,Not Tested,f
12012,TC-06908,CWIX 2022,*********************,Success,f
12013,TC-06909,CWIX 2022,*********************,Not Tested,f
12014,TC-06910,CWIX 2022,*********************,Success,f
12015,TC-06911,CWIX 2022,*********************,Not Tested,f
12016,TC-06912,CWIX 2022,*********************,Success,f
12017,TC-06932,CWIX 2021,*********************,Success,f
12018,TC-06933,CWIX 2021,*********************,Success,f
12019,TC-06934,CWIX 2021,*********************,Success,f
12020,TC-06942,CWIX 2021,*********************,Success,f
12021,TC-06943,CWIX 2021,*********************,Limited Success,f
12022,TC-06944,CWIX 2021,*********************,Limited Success,f
12023,TC-06945,CWIX 2021,*********************,Success,f
12024,TC-06946,CWIX 2021,*********************,Success,f
12025,TC-06947,CWIX 2021,*********************,Success,f
12026,TC-06948,CWIX 2021,*********************,Success,f
12027,TC-06950,CWIX 2021,*********************,Success,f
12028,TC-06951,CWIX 2021,*********************,Success,f
12029,TC-06952,CWIX 2021,*********************,Success,f
12030,TC-06953,CWIX 2021,*********************,Success,f
12031,TC-06954,CWIX 2021,*********************,Success,f
12032,TC-06955,CWIX 2021,*********************,Success,f
12033,TC-06956,CWIX 2021,*********************,Success,f
12034,TC-06957,CWIX 2021,*********************,Success,f
12035,TC-06958,CWIX 2021,*********************,Success,f
12036,TC-06959,CWIX 2021,*********************,Success,f
12037,TC-06960,CWIX 2021,*********************,Success,f
12038,TC-06961,CWIX 2021,*********************,Success,f
12039,TC-07011,CWIX 2021,*********************,Success,f
12040,TC-06962,CWIX 2021,*********************,Success,f
12041,TC-06963,CWIX 2021,*********************,Success,f
12042,TC-06964,CWIX 2021,*********************,Success,f
12043,TC-06965,CWIX 2021,*********************,Success,f
12044,TC-06966,CWIX 2021,*********************,Success,f
12045,TC-06967,CWIX 2021,*********************,Success,f
12046,TC-06968,CWIX 2021,*********************,Success,f
12047,TC-06969,CWIX 2021,*********************,Success,f
12048,TC-06970,CWIX 2021,*********************,Success,f
12049,TC-06971,CWIX 2021,*********************,Success,f
12050,TC-06972,CWIX 2021,*********************,Success,f
12051,TC-06973,CWIX 2021,*********************,Success,f
12052,TC-06974,CWIX 2021,*********************,Success,f
12053,TC-06975,CWIX 2021,*********************,Success,f
12054,TC-06976,CWIX 2021,*********************,Success,f
12055,TC-06977,CWIX 2021,*********************,Success,f
12056,TC-06978,CWIX 2021,*********************,Success,f
12057,TC-06979,CWIX 2021,*********************,Success,f
12058,TC-06980,CWIX 2021,*********************,Success,f
12059,TC-06981,CWIX 2021,*********************,Success,f
12060,TC-06982,CWIX 2021,*********************,Success,f
13090,TC-07519,CWIX 2021,*********************,Success,f
12061,TC-06983,CWIX 2021,*********************,Success,f
12062,TC-06984,CWIX 2021,*********************,Success,f
12063,TC-06985,CWIX 2021,*********************,Success,f
12064,TC-06986,CWIX 2021,*********************,Success,f
12065,TC-06987,CWIX 2021,*********************,Success,f
12066,TC-06988,CWIX 2021,*********************,Success,f
12067,TC-06989,CWIX 2021,*********************,Success,f
12068,TC-06990,CWIX 2021,*********************,Success,f
12069,TC-06991,CWIX 2021,*********************,Success,f
12070,TC-06992,CWIX 2021,*********************,Success,f
12071,TC-06993,CWIX 2021,*********************,Success,f
12072,TC-06994,CWIX 2021,*********************,Success,f
12073,TC-06995,CWIX 2021,*********************,Success,f
12074,TC-06996,CWIX 2021,*********************,Success,f
12075,TC-06997,CWIX 2021,*********************,Success,f
12076,TC-06998,CWIX 2021,*********************,Success,f
12077,TC-06999,CWIX 2021,*********************,Success,f
12078,TC-07000,CWIX 2021,*********************,Success,f
12079,TC-07002,CWIX 2021,*********************,Success,f
12080,TC-07003,CWIX 2021,*********************,Success,f
12081,TC-07004,CWIX 2021,*********************,Success,f
12082,TC-07005,CWIX 2021,*********************,Success,f
12083,TC-07006,CWIX 2021,*********************,Success,f
12084,TC-07007,CWIX 2021,*********************,Success,f
12085,TC-07008,CWIX 2021,*********************,Success,f
12086,TC-07009,CWIX 2021,*********************,Success,f
12087,TC-57938,CWIX 2022,*********************,Success,f
12088,TC-07012,CWIX 2021,*********************,Success,f
12089,TC-07013,CWIX 2021,*********************,Success,f
12090,TC-07014,CWIX 2021,*********************,Success,f
12091,TC-07015,CWIX 2021,*********************,Success,f
12092,TC-07017,CWIX 2021,*********************,Success,f
12093,TC-07018,CWIX 2021,*********************,Success,f
12094,TC-07019,CWIX 2021,*********************,Success,f
12095,TC-07020,CWIX 2021,*********************,Success,f
12096,TC-07021,CWIX 2021,*********************,Success,f
12097,TC-07022,CWIX 2021,*********************,Success,f
12098,TC-07023,CWIX 2021,*********************,Success,f
12099,TC-07025,CWIX 2021,*********************,Success,f
12100,TC-07026,CWIX 2021,*********************,Success,f
12101,TC-07027,CWIX 2021,*********************,Success,f
12102,TC-07028,CWIX 2021,*********************,Success,f
12103,TC-07029,CWIX 2021,*********************,Success,f
12104,TC-07030,CWIX 2021,*********************,Interoperability Issue,f
12105,TC-07031,CWIX 2021,*********************,Success,f
12106,TC-07032,CWIX 2021,*********************,Interoperability Issue,f
12107,TC-07033,CWIX 2021,*********************,Not Tested,f
12108,TC-07034,CWIX 2021,*********************,Success,f
12109,TC-07035,CWIX 2021,*********************,Success,f
12110,TC-07036,CWIX 2021,*********************,Success,f
12111,TC-07037,CWIX 2021,*********************,Success,f
12112,TC-07038,CWIX 2021,*********************,Success,f
12113,TC-07039,CWIX 2021,*********************,Success,f
12114,TC-07040,CWIX 2021,*********************,Limited Success,f
12115,TC-07041,CWIX 2021,*********************,Success,f
12116,TC-07042,CWIX 2021,*********************,Success,f
12117,TC-07043,CWIX 2021,*********************,Success,f
12118,TC-07044,CWIX 2021,*********************,Limited Success,f
12119,TC-07045,CWIX 2021,*********************,Success,f
12311,TC-07243,CWIX 2021,*********************,Success,f
12121,TC-07047,CWIX 2021,*********************,Success,f
12122,TC-07048,CWIX 2021,*********************,Success,f
12123,TC-07049,CWIX 2021,*********************,Success,f
12124,TC-07050,CWIX 2021,*********************,Success,f
12125,TC-07051,CWIX 2021,*********************,Success,f
12126,TC-07052,CWIX 2021,*********************,Success,f
12127,TC-07053,CWIX 2021,*********************,Success,f
12128,TC-07054,CWIX 2021,*********************,Success,f
12129,TC-07055,CWIX 2021,*********************,Success,f
12130,TC-07056,CWIX 2021,*********************,Success,f
12131,TC-07057,CWIX 2021,*********************,Success,f
12132,TC-07059,CWIX 2021,*********************,Success,f
12133,TC-07060,CWIX 2021,*********************,Limited Success,f
12134,TC-07061,CWIX 2021,*********************,Success,f
12135,TC-07063,CWIX 2021,*********************,Limited Success,f
12136,TC-07064,CWIX 2021,*********************,Success,f
12137,TC-07065,CWIX 2021,*********************,Success,f
12138,TC-07066,CWIX 2021,*********************,Success,f
12139,TC-07068,CWIX 2021,*********************,Success,f
12140,TC-07069,CWIX 2021,*********************,Success,f
12141,TC-07070,CWIX 2021,*********************,Success,f
12142,TC-07120,CWIX 2021,*********************,Success,f
12143,TC-58006,CWIX 2022,*********************,Success,f
12144,TC-07071,CWIX 2021,*********************,Success,f
12145,TC-07072,CWIX 2021,*********************,Success,f
12146,TC-07073,CWIX 2021,*********************,Success,f
12147,TC-07074,CWIX 2021,*********************,Success,f
12148,TC-07075,CWIX 2021,*********************,Limited Success,f
12149,TC-07076,CWIX 2021,*********************,Success,f
12150,TC-07077,CWIX 2021,*********************,Success,f
12151,TC-07078,CWIX 2021,*********************,Success,f
12152,TC-07079,CWIX 2021,*********************,Success,f
12153,TC-07080,CWIX 2021,*********************,Success,f
12154,TC-07081,CWIX 2021,*********************,Success,f
12155,TC-07082,CWIX 2021,*********************,Success,f
12156,TC-07083,CWIX 2021,*********************,Success,f
12157,TC-07084,CWIX 2021,*********************,Success,f
12158,TC-07085,CWIX 2021,*********************,Success,f
12159,TC-07086,CWIX 2021,*********************,Success,f
12160,TC-07087,CWIX 2021,*********************,Success,f
12161,TC-07089,CWIX 2021,*********************,Success,f
12162,TC-07090,CWIX 2021,*********************,Success,f
12163,TC-07091,CWIX 2021,*********************,Success,f
12164,TC-07092,CWIX 2021,*********************,Success,f
12165,TC-07093,CWIX 2021,*********************,Success,f
12166,TC-07094,CWIX 2021,*********************,Success,f
12167,TC-07095,CWIX 2021,*********************,Success,f
12168,TC-07096,CWIX 2021,*********************,Success,f
12169,TC-07097,CWIX 2021,*********************,Success,f
12170,TC-07099,CWIX 2021,*********************,Success,f
12171,TC-07100,CWIX 2021,*********************,Success,f
12172,TC-07101,CWIX 2021,*********************,Success,f
12173,TC-07102,CWIX 2021,*********************,Success,f
12174,TC-07103,CWIX 2021,*********************,Success,f
12175,TC-07104,CWIX 2021,*********************,Success,f
12176,TC-07105,CWIX 2021,*********************,Success,f
12177,TC-07106,CWIX 2021,*********************,Limited Success,f
12178,TC-07107,CWIX 2021,*********************,Success,f
12179,TC-07108,CWIX 2021,*********************,Success,f
12180,TC-07109,CWIX 2021,*********************,Success,f
12181,TC-07110,CWIX 2021,*********************,Success,f
12182,TC-07111,CWIX 2021,*********************,Success,f
12183,TC-07112,CWIX 2021,*********************,Success,f
12184,TC-07113,CWIX 2021,*********************,Success,f
12185,TC-07114,CWIX 2021,*********************,Success,f
12186,TC-07115,CWIX 2021,*********************,Success,f
12187,TC-07116,CWIX 2021,*********************,Success,f
12188,TC-07117,CWIX 2021,*********************,Success,f
12189,TC-07118,CWIX 2021,*********************,Success,f
12190,TC-07119,CWIX 2021,*********************,Success,f
12191,TC-58007,CWIX 2022,*********************,Success,f
12192,TC-07121,CWIX 2021,*********************,Success,f
12193,TC-07122,CWIX 2021,*********************,Success,f
12194,TC-07123,CWIX 2021,*********************,Success,f
12195,TC-07124,CWIX 2021,*********************,Success,f
12196,TC-07125,CWIX 2021,*********************,Success,f
12197,TC-07126,CWIX 2021,*********************,Success,f
12198,TC-07127,CWIX 2021,*********************,Success,f
12199,TC-07128,CWIX 2021,*********************,Success,f
12200,TC-07129,CWIX 2021,*********************,Success,f
12201,TC-07130,CWIX 2021,*********************,Success,f
12202,TC-07131,CWIX 2021,*********************,Success,f
12203,TC-07132,CWIX 2021,*********************,Success,f
12204,TC-07133,CWIX 2021,*********************,Success,f
12205,TC-07134,CWIX 2021,*********************,Success,f
12206,TC-07135,CWIX 2021,*********************,Limited Success,f
12207,TC-07136,CWIX 2021,*********************,Success,f
12208,TC-07137,CWIX 2021,*********************,Success,f
12209,TC-07138,CWIX 2021,*********************,Success,f
12210,TC-07139,CWIX 2021,*********************,Success,f
12211,TC-07140,CWIX 2021,*********************,Success,f
12212,TC-07141,CWIX 2021,*********************,Success,f
12213,TC-07142,CWIX 2021,*********************,Success,f
12214,TC-07143,CWIX 2021,*********************,Limited Success,f
12215,TC-07144,CWIX 2021,*********************,Success,f
12216,TC-07145,CWIX 2021,*********************,Success,f
12217,TC-07146,CWIX 2021,*********************,Success,f
12218,TC-07147,CWIX 2021,*********************,Success,f
12219,TC-07148,CWIX 2021,*********************,Interoperability Issue,f
12220,TC-07149,CWIX 2021,*********************,Not Tested,f
12221,TC-07150,CWIX 2021,*********************,Not Tested,f
12222,TC-07151,CWIX 2021,*********************,Interoperability Issue,f
12223,TC-07152,CWIX 2021,*********************,Limited Success,f
12224,TC-07153,CWIX 2021,*********************,Limited Success,f
12225,TC-07154,CWIX 2021,*********************,Success,f
12226,TC-07155,CWIX 2021,*********************,Limited Success,f
12227,TC-07156,CWIX 2021,*********************,Success,f
12228,TC-07157,CWIX 2021,*********************,Success,f
12229,TC-07158,CWIX 2021,*********************,Interoperability Issue,f
12230,TC-07159,CWIX 2021,*********************,Success,f
12231,TC-07160,CWIX 2021,*********************,Success,f
12232,TC-07161,CWIX 2021,*********************,Interoperability Issue,f
12233,TC-07162,CWIX 2021,*********************,Success,f
12234,TC-07163,CWIX 2021,*********************,Success,f
12235,TC-07165,CWIX 2021,*********************,Interoperability Issue,f
12236,TC-07166,CWIX 2021,*********************,Success,f
12237,TC-07167,CWIX 2021,*********************,Limited Success,f
12238,TC-07169,CWIX 2021,*********************,Success,f
12239,TC-07170,CWIX 2021,*********************,Limited Success,f
12240,TC-07172,CWIX 2021,*********************,Success,f
12241,TC-07173,CWIX 2021,*********************,Success,f
12242,TC-07174,CWIX 2021,*********************,Success,f
12243,TC-07175,CWIX 2021,*********************,Success,f
12244,TC-07176,CWIX 2021,*********************,Success,f
12245,TC-58008,CWIX 2022,*********************,Not Tested,f
12246,TC-07178,CWIX 2021,*********************,Success,f
12247,TC-07179,CWIX 2021,*********************,Success,f
12248,TC-07180,CWIX 2021,*********************,Success,f
12249,TC-07181,CWIX 2021,*********************,Success,f
12250,TC-07182,CWIX 2021,*********************,Success,f
12251,TC-07183,CWIX 2021,*********************,Success,f
12252,TC-07184,CWIX 2021,*********************,Success,f
12253,TC-07185,CWIX 2021,*********************,Success,f
12254,TC-07186,CWIX 2021,*********************,Success,f
12255,TC-07187,CWIX 2021,*********************,Success,f
